ax,ay,az,gx,gy,gz,label
-0.027954,0.27124,0.810425,-142.028809,-183.227524,1.037598,junk
-0.029541,0.359253,0.687134,-151.367187,-181.701645,-3.112793,junk
0.013428,0.411011,0.591431,-151.855469,-179.504379,-6.04248,junk
0.010498,0.452148,0.561523,-148.010254,-177.001938,-14.404296,junk
-0.051636,0.529907,0.514893,-146.850586,-179.016098,-19.897461,junk
-0.156738,0.628906,0.529419,-148.132324,-185.485825,-33.081055,junk
-0.199097,0.656738,0.558594,-155.029297,-182.189926,-50.354,junk
-0.236572,0.719238,0.574097,-161.804184,-173.889145,-61.828609,junk
-0.238403,0.756592,0.555542,-170.04393,-150.878906,-87.951653,junk
-0.244385,0.781494,0.534912,-170.349106,-127.380363,-101.379387,junk
-0.280518,0.859375,0.53479,-164.672836,-117.248528,-102.416985,junk
-0.280518,0.93042,0.533936,-153.747559,-96.374504,-103.210442,junk
-0.274902,0.965088,0.527344,-150.878906,-74.21875,-101.135246,junk
-0.263428,0.999512,0.522461,-148.681641,-62.561031,-96.862785,junk
-0.22937,1.009277,0.484741,-130.92041,-38.391113,-85.571281,junk
-0.199951,1.002808,0.445801,-111.816399,-17.700195,-73.669434,junk
-0.153564,1.001099,0.375,-110.717766,-12.329101,-68.54248,junk
-0.153076,0.982544,0.367432,-109.863274,-7.446289,-67.504883,junk
-0.162476,0.987915,0.364014,-104.37011,-2.258301,-73.669434,junk
-0.09314,1.021118,0.331665,-101.501457,1.708984,-75.744629,junk
-0.042969,1.01123,0.30249,-93.566887,11.474608,-74.645996,junk
0.041504,0.985596,0.237671,-95.520012,21.423338,-68.847656,junk
0.074097,0.983398,0.178711,-98.632805,24.108885,-65.795898,junk
0.056152,0.986572,0.183105,-102.60009,24.719236,-60.05859,junk
-0.009155,1.006958,0.199951,-97.412102,26.550291,-50.109859,junk
-0.023926,1.048828,0.174072,-91.674797,27.587889,-44.616695,junk
-0.018677,1.051758,0.170654,-76.477051,31.555174,-37.353516,junk
-0.012939,1.080811,0.154053,-67.810059,36.315918,-36.315918,junk
-0.005005,1.117432,0.146729,-53.100582,48.767086,-38.879395,junk
-0.020508,1.166626,0.162231,-32.043457,62.744137,-37.17041,junk
-0.034668,1.257324,0.171265,-15.686034,70.495605,-33.203125,junk
-0.009399,1.278076,0.144043,19.897461,85.510246,-23.864744,junk
0.008423,1.272339,0.126953,45.410152,99.853508,-16.235352,junk
0.04895,1.19812,0.168701,53.771969,108.5205,-19.40918,junk
0.103149,1.087402,0.291016,61.889645,142.272949,-38.757324,junk
0.144531,1.027954,0.3302,46.508785,204.345688,-63.049313,junk
0.171997,0.98584,0.243408,34.973145,241.943344,-76.965332,junk
0.133057,0.987061,0.10022,18.981934,296.875,-93.200676,junk
0.02771,0.950806,-0.14209,21.423338,294.189453,-89.294426,junk
0.137939,0.846924,-0.122192,8.117676,201.17186,-67.749023,junk
0.225952,0.892334,0.082031,5.249023,93.994133,-58.1665,junk
0.253296,0.98938,0.254517,28.015135,86.242668,-60.241695,junk
0.223999,0.947632,0.174561,67.138672,131.713867,-61.523434,junk
0.221313,0.932129,0.153564,61.645504,181.091293,-55.297848,junk
0.220459,0.928345,0.187378,39.733887,196.350082,-49.682613,junk
0.237793,0.964722,0.193359,-19.104004,204.406723,-36.682129,junk
0.271606,1.075439,0.163208,-33.935547,197.814926,-34.057617,junk
0.30896,1.114746,0.099121,-23.071287,177.673325,-39.0625,junk
0.306885,1.090698,0.081055,-2.868652,165.954575,-54.443356,junk
0.325439,0.933472,0.01709,-3.601074,163.269028,-58.898922,junk
0.375732,0.873047,-0.057617,-25.939939,148.376465,-60.241695,junk
0.376953,0.8927,-0.062622,-64.819336,122.192375,-57.861324,junk
0.314941,0.928101,-0.116943,-81.481926,111.511223,-54.870602,junk
0.288696,0.966431,-0.25708,-97.961418,97.167961,-52.307125,junk
0.314941,0.924683,-0.320801,-83.740227,75.622559,-60.302731,junk
0.368774,0.745972,-0.315674,-72.20459,62.561031,-57.739254,junk
0.358398,0.654053,-0.282837,-97.167961,36.071777,-30.883787,junk
0.339478,0.658569,-0.278564,-148.925781,17.333984,-1.464844,junk
0.36853,0.592773,-0.252441,-169.616684,15.319823,5.310058,junk
0.394287,0.534302,-0.258423,-204.284653,20.1416,0.366211,junk
0.469727,0.785522,-0.411499,-225.402817,20.996092,-10.009766,junk
